DATE,PRICE,TOTAL_VOLUME
2023-03-13 00:00:00.000,1.972843404,129771.57730303
2023-03-12 00:00:00.000,1.810125295,34418.08243829
2023-03-11 00:00:00.000,1.767848217,149237.560625731
2023-03-10 00:00:00.000,1.771696516,114203.482816048
2023-03-09 00:00:00.000,1.857121589,74728.358768842
2023-03-08 00:00:00.000,1.939047946,53168.708156274
2023-03-07 00:00:00.000,2.021812899,47894.059925826
2023-03-06 00:00:00.000,2.031520808,29218.009392178
2023-03-05 00:00:00.000,2.073601437,42476.837106855
2023-03-04 00:00:00.000,2.078488342,60891.997679873
2023-03-03 00:00:00.000,2.125867029,100699.5112952
2023-03-02 00:00:00.000,2.253675046,42426.113218398
2023-03-01 00:00:00.000,2.304581315,51993.069894336
2023-02-28 00:00:00.000,2.292162722,76151.455153067
2023-02-27 00:00:00.000,2.340710669,55900.288114686
2023-02-26 00:00:00.000,2.318485634,148982.001163306
2023-02-25 00:00:00.000,2.292134005,68021.566943497
2023-02-24 00:00:00.000,2.407012786,136468.450606326
2023-02-23 00:00:00.000,2.500608032,95769.530183006
2023-02-22 00:00:00.000,2.476246796,73165.90887295
2023-02-21 00:00:00.000,2.614102845,120374.731835009
2023-02-20 00:00:00.000,2.668064323,100616.714989966
2023-02-19 00:00:00.000,2.581778605,102963.665410091
2023-02-18 00:00:00.000,2.541458089,124617.874367886
2023-02-17 00:00:00.000,2.399156022,135837.941575914
2023-02-16 00:00:00.000,2.495354457,133765.396065162
2023-02-15 00:00:00.000,2.281947519,103652.796765144
2023-02-14 00:00:00.000,2.190032054,147049.325613121
2023-02-13 00:00:00.000,2.176518733,181984.183437279
2023-02-12 00:00:00.000,2.304477992,178082.866924534
2023-02-11 00:00:00.000,2.244975611,145021.858752025
2023-02-10 00:00:00.000,2.258817177,168065.44493877
2023-02-09 00:00:00.000,2.512128631,318190.437351084
2023-02-08 00:00:00.000,2.60782916,258924.441925708
2023-02-07 00:00:00.000,2.354678092,86271.987836564
2023-02-06 00:00:00.000,2.378787204,100127.026243507
2023-02-05 00:00:00.000,2.459913162,86281.239809649
2023-02-04 00:00:00.000,2.493142841,90451.652721246
2023-02-03 00:00:00.000,2.458693893,65480.548467178
2023-02-02 00:00:00.000,2.479820388,91515.377802958
2023-02-01 00:00:00.000,2.273824098,517213.123820334
2023-01-31 00:00:00.000,2.319237164,62845.929505232
2023-01-30 00:00:00.000,2.443814517,151378.965881282
2023-01-29 00:00:00.000,2.537576286,96972.198463311
2023-01-28 00:00:00.000,2.533406438,80113.342381417
2023-01-27 00:00:00.000,2.469788357,134827.779160121
2023-01-26 00:00:00.000,2.568233875,140708.429143055
2023-01-25 00:00:00.000,2.387651708,150141.643986189
2023-01-24 00:00:00.000,2.539302431,113972.648541131
2023-01-23 00:00:00.000,2.569203344,130067.642564083
2023-01-22 00:00:00.000,2.422737656,137311.723423299
2023-01-21 00:00:00.000,2.376885138,239187.733336452
2023-01-20 00:00:00.000,2.119908459,70984.680696694
2023-01-19 00:00:00.000,2.050063729,66667.049217351
2023-01-18 00:00:00.000,2.123998754,144754.331914495
2023-01-17 00:00:00.000,2.213342639,197858.530510367
2023-01-16 00:00:00.000,2.225875334,123248.19492771
2023-01-15 00:00:00.000,2.173548618,85938.185663335
2023-01-14 00:00:00.000,2.152691765,224468.09331621
2023-01-13 00:00:00.000,1.835207281,120756.957933615
2023-01-12 00:00:00.000,1.804229379,152556.387412657
2023-01-11 00:00:00.000,1.619460349,100296.111509508
2023-01-10 00:00:00.000,1.636968043,183640.699536891
2023-01-09 00:00:00.000,1.675577855,97674.263293711
2023-01-08 00:00:00.000,1.570841968,86080.474506538
2023-01-07 00:00:00.000,1.566986793,48408.268391511
2023-01-06 00:00:00.000,1.521105673,33976.710434738
2023-01-05 00:00:00.000,1.555214649,69982.090583564
2023-01-04 00:00:00.000,1.48610746,78745.893706618
2023-01-03 00:00:00.000,1.324094331,40121.85573901
2023-01-02 00:00:00.000,1.300063377,20484.549819336
2023-01-01 00:00:00.000,1.25825754,25110.930304957
2022-12-31 00:00:00.000,1.268507093,68977.255623195
2022-12-30 00:00:00.000,1.273963889,35775.740024073
2022-12-29 00:00:00.000,1.318378002,44940.567114859
2022-12-28 00:00:00.000,1.329298484,33030.90793993
2022-12-27 00:00:00.000,1.352941905,37300.532860292
2022-12-26 00:00:00.000,1.351876902,42552.121495053
2022-12-25 00:00:00.000,1.327152744,13792.038993839
2022-12-24 00:00:00.000,1.340650287,19629.127576092
2022-12-23 00:00:00.000,1.345441548,26829.551094889
2022-12-22 00:00:00.000,1.304753091,69467.469866979
2022-12-21 00:00:00.000,1.312343597,32557.246904047
2022-12-20 00:00:00.000,1.320303922,20499.564929001
2022-12-19 00:00:00.000,1.337886318,76700.586262986
2022-12-18 00:00:00.000,1.37296607,26639.218482896
2022-12-17 00:00:00.000,1.383364612,60593.254548796
2022-12-16 00:00:00.000,1.548668809,140536.649592923
2022-12-15 00:00:00.000,1.630499346,61159.966461517
2022-12-14 00:00:00.000,1.711464927,78424.208379549
2022-12-13 00:00:00.000,1.648159333,75707.080436089
2022-12-12 00:00:00.000,1.612486638,99461.772849034
2022-12-11 00:00:00.000,1.700554055,63537.434129255
2022-12-10 00:00:00.000,1.70929704,78958.763463984
2022-12-09 00:00:00.000,1.708970008,52039.270839091
2022-12-08 00:00:00.000,1.681474569,105667.321722521
2022-12-07 00:00:00.000,1.740296286,79488.440946264
2022-12-06 00:00:00.000,1.746641102,55566.435438622
2022-12-05 00:00:00.000,1.747790801,110915.290116353
2022-12-04 00:00:00.000,1.69672641,54447.708404929
2022-12-03 00:00:00.000,1.720015428,81954.001786401
2022-12-02 00:00:00.000,1.754413195,99482.246467371
2022-12-01 00:00:00.000,1.731998598,75117.408533259
2022-11-30 00:00:00.000,1.698952292,106574.185337008
2022-11-29 00:00:00.000,1.60605431,77829.871232164
2022-11-28 00:00:00.000,1.552815632,107565.982627522
2022-11-27 00:00:00.000,1.632587783,59413.730627027
2022-11-26 00:00:00.000,1.652354868,67400.687999872
2022-11-25 00:00:00.000,1.626926771,72174.935930724
2022-11-24 00:00:00.000,1.672063653,93510.146905111
2022-11-23 00:00:00.000,1.629013018,87359.062815763
2022-11-22 00:00:00.000,1.567186517,73407.451705053
2022-11-21 00:00:00.000,1.52591811,170437.873075305
2022-11-20 00:00:00.000,1.704003929,197338.749546073
2022-11-19 00:00:00.000,1.743148197,112584.845780115
2022-11-18 00:00:00.000,1.823323437,112454.582826047
2022-11-17 00:00:00.000,1.868929125,147957.608213505
2022-11-16 00:00:00.000,1.958895773,186090.255469773
2022-11-15 00:00:00.000,1.986693041,166137.769101495
2022-11-14 00:00:00.000,1.927679539,230326.652950987
2022-11-13 00:00:00.000,1.988347455,213963.773805364
2022-11-12 00:00:00.000,2.037210817,199067.243313307
2022-11-11 00:00:00.000,2.184573039,200427.105156275
2022-11-10 00:00:00.000,2.199671875,335740.778272462
2022-11-09 00:00:00.000,2.354003854,828598.328974384
2022-11-08 00:00:00.000,2.863860407,398346.570813131
2022-11-07 00:00:00.000,3.096048621,137810.305505843
2022-11-06 00:00:00.000,3.277992074,155889.796169272
2022-11-05 00:00:00.000,3.332282135,330473.123616066
2022-11-04 00:00:00.000,3.179008621,319732.217288328
2022-11-03 00:00:00.000,3.009073181,270691.729995289
2022-11-02 00:00:00.000,2.96103887,265333.249599729
2022-11-01 00:00:00.000,3.095303387,198363.745265048
2022-10-31 00:00:00.000,3.096230084,141734.047987698
2022-10-30 00:00:00.000,3.125156737,121154.509443065
2022-10-29 00:00:00.000,3.079488001,118855.969546692
2022-10-28 00:00:00.000,2.970381787,98258.80647627
2022-10-27 00:00:00.000,3.070794217,173570.642767943
2022-10-26 00:00:00.000,3.05123153,116859.227184604
2022-10-25 00:00:00.000,2.965132758,225122.157351659
2022-10-24 00:00:00.000,2.94102345,123235.527748106
2022-10-23 00:00:00.000,2.917980514,237048.016565779
2022-10-22 00:00:00.000,2.880080448,206117.708519398
2022-10-21 00:00:00.000,2.839531844,131459.121640444
2022-10-20 00:00:00.000,2.871421869,107846.554753562
2022-10-19 00:00:00.000,2.910032001,97104.617338814
2022-10-18 00:00:00.000,3.013144232,165475.044409951
2022-10-17 00:00:00.000,3.014232998,75753.757501098
2022-10-16 00:00:00.000,2.980812133,74704.365421766
2022-10-15 00:00:00.000,2.987836676,134742.649537766
2022-10-14 00:00:00.000,3.084714284,236919.389382986
2022-10-13 00:00:00.000,3.014541408,317041.234461
2022-10-12 00:00:00.000,3.179189195,118689.880976575
2022-10-11 00:00:00.000,3.200413135,162672.965212606
2022-10-10 00:00:00.000,3.478188414,216755.995245036
2022-10-09 00:00:00.000,3.509727391,137526.193061451
2022-10-08 00:00:00.000,3.540603895,201793.910170191
2022-10-07 00:00:00.000,3.579066086,194351.315379854
2022-10-06 00:00:00.000,3.678464924,206351.148322479
2022-10-05 00:00:00.000,3.627749361,207140.837397162
2022-10-04 00:00:00.000,3.589278162,166649.216721991
2022-10-03 00:00:00.000,3.490143861,204016.944062109
2022-10-02 00:00:00.000,3.558465585,157779.873810517
2022-10-01 00:00:00.000,3.562670931,91945.404563086
2022-09-30 00:00:00.000,3.58176326,260808.112834182
2022-09-29 00:00:00.000,3.569966069,349645.316362278
2022-09-28 00:00:00.000,3.549477085,180468.48148982
2022-09-27 00:00:00.000,3.713016259,278308.439525479
2022-09-26 00:00:00.000,3.650789485,264126.895843835
2022-09-25 00:00:00.000,3.723504904,248690.842128219
2022-09-24 00:00:00.000,3.804423612,315624.202898108
2022-09-23 00:00:00.000,3.785361094,351425.144380838
2022-09-22 00:00:00.000,3.772654962,302378.994724516
2022-09-21 00:00:00.000,3.832899569,391488.230201016
2022-09-20 00:00:00.000,3.969150821,302648.013757917
2022-09-19 00:00:00.000,3.959126574,308210.430901346
2022-09-18 00:00:00.000,4.286733361,403769.409636341
2022-09-17 00:00:00.000,4.287217199,358326.177362724
2022-09-16 00:00:00.000,4.194011364,416406.759999248
2022-09-15 00:00:00.000,4.35197221,500369.30941545
2022-09-14 00:00:00.000,4.466160721,768218.774190818
2022-09-13 00:00:00.000,4.825182506,633011.98138912
2022-09-12 00:00:00.000,4.977857076,444895.504195447
2022-09-11 00:00:00.000,4.790330737,228454.787465048
2022-09-10 00:00:00.000,4.762875704,187132.608684462
2022-09-09 00:00:00.000,4.739259329,296849.20471004
2022-09-08 00:00:00.000,4.491664816,233123.842743989
2022-09-07 00:00:00.000,4.154797682,133008.252659651
2022-09-06 00:00:00.000,4.313458723,240830.044534489
2022-09-05 00:00:00.000,4.193269624,77237.288168834
2022-09-04 00:00:00.000,4.182096845,77910.792542903
2022-09-03 00:00:00.000,4.172372204,163381.191860718
2022-09-02 00:00:00.000,4.268658833,154357.47505492
2022-09-01 00:00:00.000,4.293745044,157682.270271116
2022-08-31 00:00:00.000,4.331875776,196687.438207079
2022-08-30 00:00:00.000,4.096799863,146862.814813958
2022-08-29 00:00:00.000,3.862393069,160600.266765934
2022-08-28 00:00:00.000,3.892237419,130145.11144468
2022-08-27 00:00:00.000,3.933123549,150517.174074188
2022-08-26 00:00:00.000,4.219434327,224680.460820715
2022-08-25 00:00:00.000,4.319349159,86279.172359997
2022-08-24 00:00:00.000,4.268387455,103063.850599883
2022-08-23 00:00:00.000,4.204703006,365567.472280353
2022-08-22 00:00:00.000,4.09684623,221522.940255118
2022-08-21 00:00:00.000,4.202473394,143778.702655665
2022-08-20 00:00:00.000,4.301546049,396901.125674892
2022-08-19 00:00:00.000,4.536063055,368984.040189605
2022-08-18 00:00:00.000,5.092859347,252792.630143733
2022-08-17 00:00:00.000,5.228748485,244002.229866514
2022-08-16 00:00:00.000,5.37624169,350345.397095657
2022-08-15 00:00:00.000,5.559117807,507558.546821652
2022-08-14 00:00:00.000,5.782879783,637458.620927226
2022-08-13 00:00:00.000,5.936857295,450196.802800832
2022-08-12 00:00:00.000,5.839140556,356233.527476169
2022-08-11 00:00:00.000,5.855501975,486394.484198247
2022-08-10 00:00:00.000,5.573302346,1298392.44447286
2022-08-09 00:00:00.000,5.383775187,832191.438552685
2022-08-08 00:00:00.000,5.360504177,482592.325403421
2022-08-07 00:00:00.000,5.054955494,375672.983369888
2022-08-06 00:00:00.000,5.03372833,380880.72851327
2022-08-05 00:00:00.000,4.801869071,528976.299687198
2022-08-04 00:00:00.000,4.516662768,296825.095841059
2022-08-03 00:00:00.000,4.398037232,224147.313568052
2022-08-02 00:00:00.000,4.242793244,298614.8829736
2022-08-01 00:00:00.000,4.262125837,205043.08645838
2022-07-31 00:00:00.000,4.430827735,327040.346715508
2022-07-30 00:00:00.000,4.47656579,462687.571456894
2022-07-29 00:00:00.000,4.404736229,335287.352235277
2022-07-28 00:00:00.000,4.195873402,253429.460351981
2022-07-27 00:00:00.000,3.784334248,183920.795229117
2022-07-26 00:00:00.000,3.688796328,184403.924735852
2022-07-25 00:00:00.000,4.098976732,250275.195364712
2022-07-24 00:00:00.000,4.368958439,171029.889079999
2022-07-23 00:00:00.000,4.317853992,149622.749001591
2022-07-22 00:00:00.000,4.518270334,272100.533668304
2022-07-21 00:00:00.000,4.2381267,169824.870627863
2022-07-20 00:00:00.000,4.469837777,408695.599209528
2022-07-19 00:00:00.000,4.369546315,512178.59600562
2022-07-18 00:00:00.000,3.844114664,320055.572336922
2022-07-17 00:00:00.000,3.6254133,121084.941185504
2022-07-16 00:00:00.000,3.473971842,158381.764702227
2022-07-15 00:00:00.000,3.511772969,223181.792226433
2022-07-14 00:00:00.000,3.342196795,200699.401121064
2022-07-13 00:00:00.000,3.221336186,148483.147371278
2022-07-12 00:00:00.000,3.271429026,81323.95933529
2022-07-11 00:00:00.000,3.432206566,224743.45134248
2022-07-10 00:00:00.000,3.647686597,125417.363592357
2022-07-09 00:00:00.000,3.752482934,194612.607459544
2022-07-08 00:00:00.000,3.634631201,154454.771064608
2022-07-07 00:00:00.000,3.564124145,156022.206538993
2022-07-06 00:00:00.000,3.439176216,191789.899077478
2022-07-05 00:00:00.000,3.442837971,393754.733120863
2022-07-04 00:00:00.000,3.342762119,214063.259589276
2022-07-03 00:00:00.000,3.275964525,107386.035931418
2022-07-02 00:00:00.000,3.312788754,192621.61926684
2022-07-01 00:00:00.000,3.32852112,140933.758760144
2022-06-30 00:00:00.000,3.26379212,245319.803035234
2022-06-29 00:00:00.000,3.455287117,151093.898035079
2022-06-28 00:00:00.000,3.623393546,324804.034836666
2022-06-27 00:00:00.000,3.840897179,211623.612074525
2022-06-26 00:00:00.000,4.131552665,430741.323906432
2022-06-25 00:00:00.000,4.151252368,361154.700595177
2022-06-24 00:00:00.000,3.722301644,354381.454080712
2022-06-23 00:00:00.000,3.422309641,330729.72415622
2022-06-22 00:00:00.000,3.377472077,385708.165834744
2022-06-21 00:00:00.000,3.537907701,488963.422877917
2022-06-20 00:00:00.000,3.313525072,361091.044012248
2022-06-19 00:00:00.000,3.12115809,445417.242212281
2022-06-18 00:00:00.000,3.174115236,515567.388297181
2022-06-17 00:00:00.000,3.346121255,376758.24383827
2022-06-16 00:00:00.000,3.449762349,553236.221211455
2022-06-15 00:00:00.000,3.284877442,666514.702278668
2022-06-14 00:00:00.000,3.425416829,645945.835583801
2022-06-13 00:00:00.000,3.401093672,942865.563889737
2022-06-12 00:00:00.000,3.922549166,519479.65654649
2022-06-11 00:00:00.000,4.401488276,543299.164239951
2022-06-10 00:00:00.000,4.879797249,420838.53491948
2022-06-09 00:00:00.000,5.112396773,266198.290067504
2022-06-08 00:00:00.000,5.211612463,340778.588426573
2022-06-07 00:00:00.000,5.226264417,375318.851265153
2022-06-06 00:00:00.000,5.526218013,410604.627657795
2022-06-05 00:00:00.000,5.323924421,165925.461842822
2022-06-04 00:00:00.000,5.267123935,231289.756405471
2022-06-03 00:00:00.000,5.37113971,260085.643974856
2022-06-02 00:00:00.000,5.360829584,290521.863586093
2022-06-01 00:00:00.000,5.748071776,414947.178314152
2022-05-31 00:00:00.000,6.075128774,769089.069139006
2022-05-30 00:00:00.000,5.479044145,362785.083520266
2022-05-29 00:00:00.000,5.010389662,185989.570943138
2022-05-28 00:00:00.000,4.888421856,284320.044572714
2022-05-27 00:00:00.000,4.973018766,514834.688349498
2022-05-26 00:00:00.000,5.488007076,430967.427409074
2022-05-25 00:00:00.000,5.844451646,383289.379822159
2022-05-24 00:00:00.000,5.817567802,389272.314312545
2022-05-23 00:00:00.000,6.265512785,578329.91181346
2022-05-22 00:00:00.000,6.157338493,438600.713302187
2022-05-21 00:00:00.000,5.851507052,253618.919650833
2022-05-20 00:00:00.000,5.964869242,416704.642281649
2022-05-19 00:00:00.000,5.920132258,843350.219405017
2022-05-18 00:00:00.000,6.339991083,1096039.45775126
2022-05-17 00:00:00.000,6.712199139,1117450.86113675
2022-05-16 00:00:00.000,6.808982606,620803.080303769
2022-05-15 00:00:00.000,6.777717039,776620.843986837
2022-05-14 00:00:00.000,6.413085868,827145.295634381
2022-05-13 00:00:00.000,6.953780023,1901893.96369631
2022-05-12 00:00:00.000,6.252854933,2742463.47646745
2022-05-11 00:00:00.000,8.157879341,4633811.77474025
2022-05-10 00:00:00.000,9.995764933,2193755.06355239
2022-05-09 00:00:00.000,10.933161061,2215568.67471881
2022-05-08 00:00:00.000,10.426036738,1201730.27079945
2022-05-07 00:00:00.000,10.633249216,823584.214516902
2022-05-06 00:00:00.000,10.850616418,970958.768021814
2022-05-05 00:00:00.000,12.274895871,1430116.93579797
2022-05-04 00:00:00.000,12.270902067,1671615.88148368
2022-05-03 00:00:00.000,11.804819693,1072803.78269846
2022-05-02 00:00:00.000,11.680464488,2397008.31757969
2022-05-01 00:00:00.000,11.063098576,1700345.29251219
2022-04-30 00:00:00.000,11.289543399,1707956.93936821
2022-04-29 00:00:00.000,11.957274161,1458565.92107719
2022-04-28 00:00:00.000,12.694937114,1608564.70544516
2022-04-27 00:00:00.000,12.881474462,1715690.35185857
2022-04-26 00:00:00.000,14.260312136,3888937.16831601
2022-04-25 00:00:00.000,14.165466177,5607282.75412141
2022-04-24 00:00:00.000,15.28517709,1856242.13912635
2022-04-23 00:00:00.000,15.550326888,2332191.47161707
2022-04-22 00:00:00.000,15.492541747,2027321.54287789
2022-04-21 00:00:00.000,16.432516712,5158624.42708777
2022-04-20 00:00:00.000,17.043955247,3860209.91686253
2022-04-19 00:00:00.000,16.912423475,4931005.11102255
2022-04-18 00:00:00.000,15.484065247,2590719.78129478
2022-04-17 00:00:00.000,15.992552572,2498412.12699273
2022-04-16 00:00:00.000,15.971622633,972018.097636799
2022-04-15 00:00:00.000,16.03636751,1254938.18538249
2022-04-14 00:00:00.000,16.89817947,2090725.74965432
2022-04-13 00:00:00.000,16.37577534,2882059.47712233
2022-04-12 00:00:00.000,16.278400751,1750364.40634265
2022-04-11 00:00:00.000,15.679509491,1296202.08478693
2022-04-10 00:00:00.000,16.812088598,1111200.49986233
2022-04-09 00:00:00.000,16.843451679,1622017.87002374
2022-04-08 00:00:00.000,18.3271975,5734039.93557741
2022-04-07 00:00:00.000,15.38601385,1431477.7258286
2022-04-06 00:00:00.000,16.262792531,1818472.36861745
2022-04-05 00:00:00.000,16.959751162,1199907.96843532
2022-04-04 00:00:00.000,16.402093267,2082795.93351628
2022-04-03 00:00:00.000,16.083577624,1823007.83972369
2022-04-02 00:00:00.000,15.289324109,1242022.40435829
2022-04-01 00:00:00.000,13.549160752,635674.615513719
2022-03-31 00:00:00.000,13.861055339,822863.408225188
2022-03-30 00:00:00.000,14.172114895,1089133.09980122
2022-03-29 00:00:00.000,13.381466244,942619.152563159
2022-03-28 00:00:00.000,13.203766618,982787.288815921
2022-03-27 00:00:00.000,12.837730669,456207.9791804
2022-03-26 00:00:00.000,12.935383538,600903.286937002
2022-03-25 00:00:00.000,12.548191673,652122.584720042
2022-03-24 00:00:00.000,12.331921214,766796.184607799
2022-03-23 00:00:00.000,11.43024996,297718.280590137
2022-03-22 00:00:00.000,11.206770381,563122.43615807
2022-03-21 00:00:00.000,10.91389963,272875.134526509
2022-03-20 00:00:00.000,10.970613008,541833.333374488
2022-03-19 00:00:00.000,11.309099598,372556.81693467
2022-03-18 00:00:00.000,10.751094926,262484.29061361
2022-03-17 00:00:00.000,10.870678374,518825.507665901
2022-03-16 00:00:00.000,10.243062183,420617.19505679
2022-03-15 00:00:00.000,10.10491106,250062.193611385
2022-03-14 00:00:00.000,9.903657878,274909.538029995
2022-03-13 00:00:00.000,10.278933087,257827.599554453
2022-03-12 00:00:00.000,10.433263383,332949.027376873
2022-03-11 00:00:00.000,10.695477499,408118.185231499
2022-03-10 00:00:00.000,11.055926445,321862.400438514
2022-03-09 00:00:00.000,10.818138453,182325.239827137
2022-03-08 00:00:00.000,9.777760704,151694.557764399
2022-03-07 00:00:00.000,9.930721675,297639.879730439
2022-03-06 00:00:00.000,10.555873541,190731.428222538
2022-03-05 00:00:00.000,10.477112462,210645.089907615
2022-03-04 00:00:00.000,11.070133665,455550.16905997
2022-03-03 00:00:00.000,11.166040678,417202.198581363
2022-03-02 00:00:00.000,11.28849109,404125.773233078
2022-03-01 00:00:00.000,10.453652263,456743.449697443
2022-02-28 00:00:00.000,8.724689378,359822.840015972
2022-02-27 00:00:00.000,8.834617432,430781.287203296
2022-02-26 00:00:00.000,9.18986244,226375.206398412
2022-02-25 00:00:00.000,8.584426086,318882.322851307
2022-02-24 00:00:00.000,8.039924315,748266.889166677
2022-02-23 00:00:00.000,9.057787103,629087.085563902
2022-02-22 00:00:00.000,8.63384562,451474.335284478
2022-02-21 00:00:00.000,9.401968256,638590.025997652
2022-02-20 00:00:00.000,9.582242049,564016.133116699
2022-02-19 00:00:00.000,10.209491597,415113.12741104
2022-02-18 00:00:00.000,10.572404675,793122.484292696
2022-02-17 00:00:00.000,11.119195388,877093.967532902
2022-02-16 00:00:00.000,11.202025745,520039.255050783
2022-02-15 00:00:00.000,11.013939278,587271.072383198
2022-02-14 00:00:00.000,10.363401407,779619.038650602
2022-02-13 00:00:00.000,10.712079195,523041.5192777
2022-02-12 00:00:00.000,10.848111638,498206.09439756
2022-02-11 00:00:00.000,11.719414535,525438.77434711
2022-02-10 00:00:00.000,12.515752757,697892.647199404
2022-02-09 00:00:00.000,12.713719382,772484.970647607
2022-02-08 00:00:00.000,12.988510272,613881.562158063
2022-02-07 00:00:00.000,13.553770229,597319.968748778
2022-02-06 00:00:00.000,13.299172675,467291.804823952
2022-02-05 00:00:00.000,13.059039711,633298.735224101
2022-02-04 00:00:00.000,11.550335959,588482.703503522
2022-02-03 00:00:00.000,10.759552945,518867.295611926
2022-02-02 00:00:00.000,11.327825579,706961.895007185
2022-02-01 00:00:00.000,11.215786613,368893.347296127
2022-01-31 00:00:00.000,10.551509107,609338.283926306
2022-01-30 00:00:00.000,10.870710505,462109.069409407
2022-01-29 00:00:00.000,11.00193826,341716.327361231
2022-01-28 00:00:00.000,10.443991873,672069.231544046
2022-01-27 00:00:00.000,11.029357522,960013.754816289
2022-01-26 00:00:00.000,11.896650326,1261440.56152159
2022-01-25 00:00:00.000,10.871854393,751860.715868672
2022-01-24 00:00:00.000,10.527663865,1096345.38243438
2022-01-23 00:00:00.000,11.700164944,890006.732419322
2022-01-22 00:00:00.000,11.950748483,1668393.6120066
2022-01-21 00:00:00.000,14.41905678,2098306.95426495
2022-01-20 00:00:00.000,16.692752334,1722456.68162646
2022-01-19 00:00:00.000,17.270915432,1421910.70364419
2022-01-18 00:00:00.000,17.6194584,1929962.00102292
2022-01-17 00:00:00.000,19.038353387,3211440.83528266
2022-01-16 00:00:00.000,19.633404706,1799859.01309693
2022-01-15 00:00:00.000,19.6007655,2104687.89888991
2022-01-14 00:00:00.000,19.346017513,3475407.13117099
2022-01-13 00:00:00.000,18.367078644,3902892.34340081
2022-01-12 00:00:00.000,18.060347755,1884955.66627392
2022-01-11 00:00:00.000,16.527893967,1926785.50995046
2022-01-10 00:00:00.000,14.215004193,2026217.91027378
2022-01-09 00:00:00.000,13.677403148,1103743.31233204
2022-01-08 00:00:00.000,14.833731786,2119748.18028535
2022-01-07 00:00:00.000,15.334306615,2868944.29801685
2022-01-06 00:00:00.000,15.560827247,3421898.9645098
2022-01-05 00:00:00.000,16.485679795,5717418.58436554
2022-01-04 00:00:00.000,16.778192142,2109893.38860352
2022-01-03 00:00:00.000,14.621974587,964338.383548447
2022-01-02 00:00:00.000,14.735624094,1165642.61994649
2022-01-01 00:00:00.000,14.769764314,1705592.80145531
2021-12-31 00:00:00.000,15.223942706,1844960.09547564
2021-12-30 00:00:00.000,15.0025408,752615.130847407
2021-12-29 00:00:00.000,13.905201219,762396.845716149
2021-12-28 00:00:00.000,14.030763291,1404802.22665069
2021-12-27 00:00:00.000,15.454093997,1548687.78707975
2021-12-26 00:00:00.000,15.129077282,588902.758048714
2021-12-25 00:00:00.000,14.894527325,976797.535348757
2021-12-24 00:00:00.000,14.682418563,1502900.25572098
2021-12-23 00:00:00.000,13.078658345,2075132.1796802
2021-12-22 00:00:00.000,10.402477656,863762.122929184
2021-12-21 00:00:00.000,8.800356523,293150.001740719
2021-12-20 00:00:00.000,8.650118583,367139.866106555
2021-12-19 00:00:00.000,8.921208728,307446.414795414
2021-12-18 00:00:00.000,8.373084275,220720.196615586
2021-12-17 00:00:00.000,8.869200567,401328.333239898
2021-12-16 00:00:00.000,9.779410033,526029.057689825
2021-12-15 00:00:00.000,9.879126807,563332.001675548
2021-12-14 00:00:00.000,9.316131408,448545.502254941
2021-12-13 00:00:00.000,9.838980512,883515.888148945
2021-12-12 00:00:00.000,10.937535245,540627.468094957
2021-12-11 00:00:00.000,10.35998583,680630.566101236
2021-12-10 00:00:00.000,9.665502166,848114.778071516
2021-12-09 00:00:00.000,9.334595021,1277346.67270434
2021-12-08 00:00:00.000,8.164216279,536596.865908138
2021-12-07 00:00:00.000,7.352279908,346046.884368618
2021-12-06 00:00:00.000,7.064419198,725556.172212003
2021-12-05 00:00:00.000,7.707500368,544380.32146053
2021-12-04 00:00:00.000,8.049634323,1305750.73538726
2021-12-03 00:00:00.000,8.623751754,911253.277915069
2021-12-02 00:00:00.000,8.273758826,571601.539069572
2021-12-01 00:00:00.000,8.6760848,485497.563461356
2021-11-30 00:00:00.000,8.557931824,575101.201057798
2021-11-29 00:00:00.000,8.322132757,579413.279528813
2021-11-28 00:00:00.000,8.053794703,711273.000540831
2021-11-27 00:00:00.000,8.360385329,714996.531136109
2021-11-26 00:00:00.000,8.670177283,1869858.04937458
2021-11-25 00:00:00.000,9.308511116,488081.727198983
2021-11-24 00:00:00.000,9.534231083,751482.961389821
2021-11-23 00:00:00.000,9.462910028,700480.10659578
2021-11-22 00:00:00.000,9.287480806,750970.258897077
2021-11-21 00:00:00.000,9.633573368,590055.776902341
2021-11-20 00:00:00.000,9.592153674,2524686.79573185
2021-11-19 00:00:00.000,9.227042545,1795685.82474238
2021-11-18 00:00:00.000,9.249597256,1822879.9143197
2021-11-17 00:00:00.000,9.604135872,579311.33678964
2021-11-16 00:00:00.000,10.229508718,1570056.78956626
2021-11-15 00:00:00.000,11.634078297,913550.994394622
2021-11-14 00:00:00.000,11.418538157,677353.692734916
2021-11-13 00:00:00.000,11.149271356,505630.287063285
2021-11-12 00:00:00.000,11.623609612,975841.199670806
2021-11-11 00:00:00.000,11.652755026,1710371.19362519
2021-11-10 00:00:00.000,11.348624901,1013982.9260282
2021-11-09 00:00:00.000,10.945092087,864097.876391215
2021-11-08 00:00:00.000,10.388231156,476579.168550977
2021-11-07 00:00:00.000,10.276547919,614850.488805524
2021-11-06 00:00:00.000,10.175679663,755290.974914255
2021-11-05 00:00:00.000,10.613230845,1088008.67889828
2021-11-04 00:00:00.000,10.824131361,1130606.13302244
2021-11-03 00:00:00.000,10.681307796,1711163.99846115
